project_id,project_name,official_project_url,city,district,property_type,sub_type,status,starting_price_value,starting_price_currency,price_status,project_description,key_facts_json,contact_json,image_urls_json,source_links_json,last_verified,confidence_score,disclaimers_json
bd3ddba0_76fe_eb11_a2c8_00155d119619,Galleria Mall,https://www.aqaar.com/projects/bd3ddba0-76fe-eb11-a2c8-00155d119619,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3904705"",""longitude"":""55.4687424""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971543087739""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728624186/Aqaar/Main%20Portal/community/images/Galleria_Mall/2017-11-28-1728624186.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Galleria%20Mall&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,https://www.aqaar.com/projects/7d307ab5-a6a9-ea11-a2c3-00155d119619,Ajman,unknown,commercial,commercial,sold_out,102500,AED,official,"Garden City represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""25.4043442"",""longitude"":""55.5051767""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552809/Aqaar/Main%20Portal/community/images/Garden_City/_DSC1922-1728552808.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Garden%20City&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,https://www.aqaar.com/projects/e4b7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,Leasing,active,27000,AED,official,"Grand represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.3925314"",""longitude"":""55.4386795""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087745""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1726688673/Aqaar/Main%20Portal/community/images/Grand/PSX_20220117_203653-min-1726688672.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Grand&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
92b8dd4b_0ad1_e811_a2b8_00155d119707,Gulfa Warehouses,https://www.aqaar.com/projects/92b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3899131"",""longitude"":""55.4561359""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087467""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Gulfa%20Warehouses&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
58b8dd4b_0ad1_e811_a2b8_00155d119707,Habitat School,https://www.aqaar.com/projects/58b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3854902"",""longitude"":""55.4923502""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Habitat%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,https://www.aqaar.com/projects/f4b7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,sold_out,174500,AED,official,"Horizon Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""25.3943883"",""longitude"":""55.4546228""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728453916/Aqaar/Main%20Portal/community/images/Horizon_Towers/Horizon%20Towers-1728453916.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Horizon%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
b984f548_ab76_f011_a2e0_00155d119f38,Horizon University,https://www.aqaar.com/projects/b984f548-ab76-f011-a2e0-00155d119f38,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""unknown"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Horizon%20University&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,https://www.aqaar.com/projects/50b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,12000,AED,official,"Houses and Flats Masfoot represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""24.8191651"",""longitude"":""56.0701148""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Houses%20and%20Flats%20Masfoot&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
5ab8dd4b_0ad1_e811_a2b8_00155d119707,Indian International School 1,https://www.aqaar.com/projects/5ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.388406"",""longitude"":""55.4281439""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Indian%20International%20School%201&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
8ab8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -1,https://www.aqaar.com/projects/8ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-1&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
8eb8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -20,https://www.aqaar.com/projects/8eb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-20&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
8cb8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -3,https://www.aqaar.com/projects/8cb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-3&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
8dc5f8f8_ebb3_ec11_a2bf_00155d119927,industrial area 2,https://www.aqaar.com/projects/8dc5f8f8-ebb3-ec11-a2bf-00155d119927,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=industrial%20area%202&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
8daed8f6_bd22_e911_a2b8_00155d119707,Labor Accommodation,https://www.aqaar.com/projects/8daed8f6-bd22-e911-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
30485a5c_911e_ec11_a2c8_00155d119619,Lake Tower C4,https://www.aqaar.com/projects/30485a5c-911e-ec11-a2c8-00155d119619,Ajman,unknown,residential,residential,active,unknown,unknown,on_request,unknown,"{""project_for"":""Sales"",""sales_status_text"":""unknown"",""latitude"":""25.3912176"",""longitude"":""55.5735183""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,https://www.aqaar.com/projects/9ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,27000,AED,official,"Lewara represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.40556"",""longitude"":""55.445818""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728300215/Aqaar/Main%20Portal/community/images/Lewara/_DSC1500-1728300215.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,https://www.aqaar.com/projects/4cb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,15000,AED,official,"Manama Flats represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971509622926""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877571/Aqaar/Main%20Portal/community/images/Manama_Flats/WhatsApp%20Image%202024-10-11%20at%2011.04.30%20AM-1728877571.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
4eb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Shops,https://www.aqaar.com/projects/4eb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,"Manama Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971509622926""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
7ab8dd4b_0ad1_e811_a2b8_00155d119707,Manama Wedding Hall (Ajman Society),https://www.aqaar.com/projects/7ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971509622926""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,https://www.aqaar.com/projects/84b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,14400,AED,official,"Masfoot Buildings represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""25.32375684369029"",""longitude"":""56.00780159452503""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728623036/Aqaar/Main%20Portal/community/images/Masfoot_Buildings/MASFOOT%20B-1728623035.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Buildings&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
a736c16e_313f_e911_a2b9_00155d119910,Masfoot Plaza,https://www.aqaar.com/projects/a736c16e-313f-e911-a2b9-00155d119910,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,"Masfoot Plaza represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""25.4090686"",""longitude"":""55.4411888""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Plaza&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,https://www.aqaar.com/projects/ed194b08-59aa-f011-a2e0-00155d119f3e,Ajman,unknown,residential,residential,active,unknown,unknown,on_request,unknown,"{""project_for"":""Sales"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mawjan&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
fcb24d18_ff7d_ee11_a2bf_00155d119f33,Metropolitan International Indian Private School,https://www.aqaar.com/projects/fcb24d18-ff7d-ee11-a2bf-00155d119f33,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4157706"",""longitude"":""55.5293108""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Metropolitan%20International%20Indian%20Private%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
dd64d3c4_e079_ed11_a2ba_00155d119841,Mortuary in Ajman Cemetery,https://www.aqaar.com/projects/dd64d3c4-e079-ed11-a2ba-00155d119841,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4395552"",""longitude"":""55.530421""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mortuary%20in%20Ajman%20Cemetery&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
52b8dd4b_0ad1_e811_a2b8_00155d119707,Musheirif Shops,https://www.aqaar.com/projects/52b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,"Musheirif Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3998966"",""longitude"":""55.4588738""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musheirif%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,https://www.aqaar.com/projects/b514b2db-08f8-ea11-a2c5-00155d119619,Ajman,unknown,commercial,commercial,active,30000,AED,official,"Musherif Villas represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""Villa for rent"",""latitude"":""25.4005803"",""longitude"":""55.467267""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1755506938/Aqaar/Main%20Portal/community/images/Musherif_Villas/mv%20%281%29-1755506938.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musherif%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,https://www.aqaar.com/projects/f8b7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,21600,AED,official,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Gold%20Market&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""Price captured from official Aqaar API start_price field.""]"
e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,https://www.aqaar.com/projects/e9afbd0c-b405-ee11-a2bc-00155d119841,Ajman,unknown,commercial,commercial,active,114000,AED,official,"New Musherif Villas represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4149404"",""longitude"":""55.4652082""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1781252697/Aqaar/Main%20Portal/community/images/New_Musherif_Villas/New%20Musherif%20Villas-1781252697.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Musherif%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
bb57baca_fa02_ef11_a2c0_00155d119841,North Gate British School,https://www.aqaar.com/projects/bb57baca-fa02-ef11-a2c0-00155d119841,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4180207"",""longitude"":""55.5294738""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=North%20Gate%20British%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,https://www.aqaar.com/projects/f0b7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,sold_out,139000,AED,official,"Nuaiemiyah Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""25.3861778"",""longitude"":""55.4586772""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552890/Aqaar/Main%20Portal/community/images/Nuaiemiyah_Towers/_DSC1971-1728552890.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
ea381dec_0c0f_ed11_a2bb_00155d119f33,Nuaimeya 3,https://www.aqaar.com/projects/ea381dec-0c0f-ed11-a2bb-00155d119f33,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,"Nuaimeya 3 represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
70b8dd4b_0ad1_e811_a2b8_00155d119707,Old Civil Defense (Middle East ),https://www.aqaar.com/projects/70b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.392604"",""longitude"":""55.472062""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
